,ZIP,UNITID,INSTNM,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PCTFLOAN,CDR3,UGDS_MEN,UGDS_WOMEN,LPSTAFFORD_CNT,LPSTAFFORD_AMT,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PredominantDegree,HighestDegree,FundingModel,Region,Geography,AdmissionRate,ACTMedian,SATAverage,AverageCost,Expenditure,AverageFacultySalary,MedianDebt,AverageAgeofEntry,MedianFamilyIncome,MedianEarnings,LAT,LNG
895,38152,220862,University of Memphis,15563.0,0.4703,0.3658,0.0563,0.0364,0.0021,0.0006,0.0398,0.017,0.0117,0.5478,0.11,0.4125,0.5875,73017,2074088427,0.0,0.0,0.0029,0.0022,0.0481,0.0,0.0099,0.0,0.0471,0.043,0.0134,0.0127,0.0,0.0,0.0248,0.0554,0.0,0.0258,0.0067,0.0,0.1007,0.0825,0.0022,0.0,0.0201,0.0,0.0542,0.044,0.0245,0.0395,0.0,0.0,0.0,0.0,0.0347,0.1112,0.1816,0.0127,Bachelor's,Graduate,Public,Southeast,Large City,0.6841,22,1031,20899,8742,8304,18938.0,23.2999992,29727.0,33700,35.123648,-89.93139
896,37132,220978,Middle Tennessee State University,18001.0,0.6324,0.2003,0.0607,0.0343,0.0024,0.0006,0.0379,0.0297,0.0016,0.4812,0.103,0.4649,0.5351,70140,1521348576,0.0258,0.0,0.0,0.0077,0.0622,0.0007,0.0161,0.0,0.0332,0.0089,0.0236,0.0109,0.0275,0.0,0.0146,0.1153,0.0,0.0446,0.0052,0.0,0.0541,0.0451,0.0035,0.0,0.0134,0.0,0.0493,0.0379,0.0161,0.0317,0.0,0.0,0.0,0.034,0.089,0.0538,0.1627,0.0129,Bachelor's,Graduate,Public,Southeast,Mid-size City,0.6996,22,1011,17501,7418,7029,15000.0,22.0799999,42980.0,33100,35.849273,-86.364315
897,37388,221096,Motlow State Community College,5065.0,0.7382,0.1149,0.0873,0.0257,0.0028,0.001,0.0286,0.0012,0.0004,0.0,0.086,0.388,0.612,3953,22157105,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0255,0.0,0.1274,0.0,0.0053,0.0,0.0,0.7118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1107,0.0141,0.0,Associate,Associate,Public,Southeast,Fringe Rural,0.4226,19,910,12466,5274,5050,3500.0,24.6299992,26146.0,25800,35.343672,-86.221295
898,38112,221351,Rhodes College,1985.0,0.6912,0.0861,0.0605,0.0589,0.002,0.001,0.0458,0.0428,0.0116,0.3345,0.033,0.4418,0.5582,3541,53528962,0.0,0.022,0.0,0.011,0.0,0.0,0.0462,0.0,0.0264,0.0,0.0,0.022,0.0,0.0,0.0571,0.0,0.0,0.2022,0.011,0.0,0.0,0.0,0.0264,0.0,0.0747,0.0,0.0725,0.0,0.0,0.2154,0.0,0.0,0.0,0.0,0.0396,0.0,0.1363,0.0374,Bachelor's,Graduate,Private,Southeast,Large City,0.5764,29,1288,50659,14821,8035,22991.0,19.4899998,100407.0,41400,35.147662,-89.976392
899,37748,221397,Roane State Community College,4356.0,0.8942,0.0301,0.0326,0.0055,0.0025,0.0007,0.0246,0.0011,0.0087,0.1042,0.146,0.3248,0.6752,8742,87763705,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0324,0.0,0.0085,0.0,0.0162,0.0085,0.0,0.4872,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0102,0.0,0.0,0.0,0.0,0.0034,0.3765,0.0417,0.0,Associate,Associate,Public,Southeast,Distant Town,0.9922,19,910,13454,5680,5627,7402.0,25.5799999,23312.0,26600,35.945607,-84.516324
900,37315,221661,Southern Adventist University,2418.0,0.4086,0.0968,0.2494,0.1108,0.0017,0.0083,0.0658,0.0587,0.0,0.5238,0.045,0.4189,0.5811,8952,204135384,0.0,0.0,0.0,0.0017,0.0149,0.0,0.0149,0.0083,0.0481,0.0033,0.0,0.0149,0.01,0.0,0.01,0.0166,0.0,0.0779,0.0083,0.0,0.0,0.0531,0.0265,0.0415,0.0216,0.0,0.0415,0.0,0.0116,0.0017,0.0017,0.005,0.0,0.0,0.068,0.3682,0.1012,0.0299,Bachelor's,Graduate,Private,Southeast,Large Suburb,0.3826,23,1050,29085,9131,5123,18554.0,20.8999996,57374.0,33600,35.048266,-85.05155
901,37403,221740,The University of Tennessee-Chattanooga,10152.0,0.7573,0.0995,0.0478,0.023,0.0025,0.0004,0.0334,0.0145,0.0217,0.4766,0.071,0.4376,0.5624,31729,593491528,0.0,0.0184,0.0,0.0,0.0388,0.0,0.0204,0.0,0.0971,0.0851,0.0164,0.0085,0.0,0.01,0.0244,0.005,0.0,0.0572,0.0065,0.0,0.009,0.1015,0.001,0.0,0.0224,0.0,0.0677,0.0518,0.0189,0.0418,0.0,0.0,0.0,0.0,0.0333,0.0712,0.1827,0.011,Bachelor's,Graduate,Public,Southeast,Mid-size City,0.7757,23,1069,19192,7034,7477,11420.5,21.4799995,43600.0,33300,35.048259,-85.294362
902,38505,221847,Tennessee Technological University,8805.0,0.8417,0.0382,0.0327,0.0158,0.0017,0.0005,0.036,0.0287,0.0048,0.4371,0.05,0.552,0.448,24896,380289138,0.0359,0.0244,0.0,0.0,0.0143,0.0,0.0318,0.0,0.1104,0.185,0.0327,0.0064,0.0327,0.0,0.011,0.0769,0.0,0.0331,0.006,0.0,0.0051,0.0529,0.0,0.0,0.0253,0.0,0.0202,0.0,0.0,0.0488,0.0,0.0,0.0,0.0,0.0258,0.0561,0.1574,0.0078,Bachelor's,Graduate,Public,Southeast,Remote Town,0.9316,23,1071,19900,6916,7551,11000.0,21.7299995,45109.0,34400,36.175064,-85.505075
903,37210,221892,Trevecca Nazarene University,2189.0,0.6076,0.1261,0.0946,0.0146,0.0041,0.0009,0.0256,0.0617,0.0649,0.5052,0.05,0.381,0.619,12666,325590298,0.0,0.0,0.0,0.0,0.0583,0.0,0.0291,0.0,0.0534,0.0024,0.0,0.0,0.0,0.0,0.0024,0.034,0.0,0.0291,0.0024,0.0,0.0364,0.0146,0.0024,0.1068,0.0049,0.0,0.0534,0.0097,0.0388,0.0049,0.0,0.0,0.0,0.0,0.0607,0.1068,0.3398,0.0097,Bachelor's,Graduate,Private,Southeast,Large City,0.772,23,1049,30820,7133,6337,16250.0,25.2999992,58888.0,36500,36.149263,-86.732969
904,38305,221971,Union University,2061.0,0.7409,0.1693,0.0209,0.0218,0.0121,0.001,0.0,0.0243,0.0097,0.4684,0.047,0.3256,0.6744,12234,351991983,0.0,0.0,0.0,0.0,0.0262,0.0,0.0105,0.0,0.0594,0.007,0.0,0.007,0.0087,0.0,0.0192,0.0157,0.0,0.0385,0.0087,0.0,0.0087,0.0262,0.0192,0.0087,0.0192,0.0,0.0507,0.0,0.0629,0.0122,0.0,0.0,0.0,0.0,0.021,0.3094,0.2552,0.0052,Bachelor's,Graduate,Private,Southeast,Small City,0.7412,26,1174,40415,9119,7369,20750.0,24.0100002,53200.5,37700,35.701654,-88.768058
905,37240,221999,Vanderbilt University,6840.0,0.4537,0.108,0.0997,0.1392,0.0045,0.0034,0.0561,0.0876,0.0478,0.1248,0.015,0.4868,0.5132,18161,601441429,0.0,0.0,0.0,0.0146,0.0128,0.0,0.0513,0.0,0.0437,0.1591,0.0,0.0105,0.0058,0.0,0.0262,0.0,0.0,0.0822,0.0169,0.0,0.1195,0.0,0.0093,0.0,0.0186,0.0,0.0338,0.0,0.0122,0.3205,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0245,Bachelor's,Graduate,Private,Southeast,Large City,0.1274,33,1475,59890,76995,12871,13000.0,19.9300003,74999.5,54400,36.144893,-86.805471
906,79699,222178,Abilene Christian University,3524.0,0.6368,0.0865,0.1722,0.0139,0.0026,0.0014,0.0471,0.0366,0.0028,0.5202,0.048,0.3973,0.6027,17207,408706460,0.014,0.0014,0.007,0.0,0.0628,0.0,0.0363,0.0,0.0615,0.014,0.0,0.0028,0.0251,0.0,0.0112,0.0,0.0,0.0545,0.0098,0.0,0.0698,0.0698,0.0,0.0363,0.0098,0.0,0.0712,0.014,0.0209,0.0209,0.0,0.0,0.0,0.0,0.074,0.1313,0.176,0.0056,Bachelor's,Graduate,Private,Southwest,Mid-size City,0.4894,24,1087,39811,8737,5508,20698.5,20.2299995,75873.5,37200,32.462235,-99.715894
907,75090,222983,Austin College,1276.0,0.4922,0.1003,0.2038,0.1285,0.0039,0.0016,0.0486,0.018,0.0031,0.5453,0.057,0.4906,0.5094,4259,70708932,0.0,0.0103,0.0,0.0,0.0207,0.0,0.031,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0448,0.0,0.0,0.1655,0.0172,0.0,0.0621,0.0,0.0069,0.0,0.0552,0.0,0.0759,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0172,0.0517,0.2655,0.0414,Bachelor's,Graduate,Private,Southwest,Small City,0.5861,25,1181,45800,14009,7605,23000.0,19.6499996,83025.0,41000,33.604131,-96.550405
908,76798,223232,Baylor University,14159.0,0.6275,0.0593,0.1576,0.0657,0.0038,0.0008,0.0468,0.0335,0.0049,0.4223,0.036,0.4042,0.5958,38162,855307567,0.0,0.0077,0.0,0.0015,0.0716,0.0,0.0143,0.0,0.0353,0.0535,0.0,0.0083,0.0181,0.0,0.0125,0.0018,0.0,0.1212,0.0104,0.0,0.0232,0.0276,0.0089,0.0009,0.0187,0.0,0.0315,0.0,0.0116,0.0567,0.0,0.0,0.0,0.0024,0.0291,0.1521,0.2732,0.008,Bachelor's,Graduate,Private,Southwest,Mid-size City,0.5747,27,1215,51086,14046,8793,21000.0,19.7999992,72163.0,43700,31.548378,-97.119061
909,78412,224147,Texas A & M University-Corpus Christi,9672.0,0.3551,0.0522,0.5149,0.0257,0.0019,0.0002,0.019,0.0207,0.0102,0.5328,0.066,0.4047,0.5953,34285,759240509,0.0,0.0286,0.0,0.0,0.0429,0.0,0.0246,0.0,0.0,0.0492,0.0126,0.0046,0.0,0.0,0.0206,0.0,0.0,0.0819,0.0069,0.0,0.0962,0.0567,0.004,0.0,0.0166,0.0,0.0641,0.0538,0.0,0.0223,0.0,0.0,0.0,0.0,0.0452,0.2021,0.1534,0.0137,Bachelor's,Graduate,Public,Southwest,Large City,0.9258,20,960,17782,6107,7505,13500.0,22.5100002,36327.0,37800,27.703573,-97.345045
